source,email_domain_end,email_domain_name,user_identifier,stand_institute,Unnamed: 0.1,Unnamed: 0,country_alpha2,country_alpha3,country_official_name,country_url,flemish,group,qh,MarineInfo_ID,ROR_ID,local_ID
3-users_lifewatch_by_group_kpi_2023-11-07,be,uhasselt,3-users_lifewatch_by_group_kpi_2023-11-07_4edebaca-fd53-411a-9b12-213d229ba42b,Hasselt University,210.0,210.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/12,https://ror.org/04nbhqj75,42977f6c-194a-4b4c-9244-ee614dde1674
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_62f5e5dc-ddb7-4b4d-8aee-02fbe71adf19,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,be,ugent,3-users_lifewatch_by_group_kpi_2023-11-07_732501e4-6249-4ead-9bf8-09d8f570a589,Ghent University,185.0,185.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,University,Science,https://marineinfo.org/id/institute/471,https://ror.org/00cv9y106,374a6417-a31b-4ecd-a76d-9038141692c4
3-users_lifewatch_by_group_kpi_2023-11-07,fi,utu,3-users_lifewatch_by_group_kpi_2023-11-07_5f84c805-660e-4661-a856-b2a59f74f05a,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07_60f500d4-195d-43ed-8f54-ce75f7745e76,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,edu,si,3-users_lifewatch_by_group_kpi_2023-11-07_773e8110-df8e-41a1-8b37-25b947c0eee0,Smithsonian Institution,2343.0,2343.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,Research institute,Science,https://marineinfo.org/id/institute/1933,https://ror.org/01pp8nd67,c90e7f03-53d4-4836-ac2f-268f1992ba59
3-users_lifewatch_by_group_kpi_2023-11-07,edu,ucsc,3-users_lifewatch_by_group_kpi_2023-11-07_7ca78aec-1706-43cf-a03d-c667ff2d6bba,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_00fe1d41-7d9d-440f-8a72-92fd7afb6c8a,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_ba266e3f-6aa7-4d46-9ddf-99b9bd2186a8,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,au,geoluwaedu,3-users_lifewatch_by_group_kpi_2023-11-07_a21ec77f-b501-4d95-b3cd-e6dcd2f0a906,University of Western Australia (UWA) - Geology,112.0,112.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,Research institute,Science,-,-,0cff09d0-149d-4e1f-97b4-8073bcd245cc
3-users_lifewatch_by_group_kpi_2023-11-07,edu,si,3-users_lifewatch_by_group_kpi_2023-11-07_b7780274-e8df-425a-af69-7aa0576d1982,Smithsonian Institution,2343.0,2343.0,US,USA,the United States of America,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AUS,,Research institute,Science,https://marineinfo.org/id/institute/1933,https://ror.org/01pp8nd67,c90e7f03-53d4-4836-ac2f-268f1992ba59
3-users_lifewatch_by_group_kpi_2023-11-07,net,ibssiuf,3-users_lifewatch_by_group_kpi_2023-11-07_9b7988cc-2126-4197-9383-9257440f67a7,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_387b56a1-9ea9-4e84-8360-f58fe092ac1d,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,fr,unicaen,3-users_lifewatch_by_group_kpi_2023-11-07_059609fa-e6b6-47e5-982f-63d5db66902b,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,fr,univ-amu,3-users_lifewatch_by_group_kpi_2023-11-07_8f8831bd-592d-4f1f-8cbe-b5a07ff58dea,Aix-Marseille University,677.0,677.0,FR,FRA,French Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AFR,,University,Science,https://marineinfo.org/id/institute/7589,https://ror.org/035xkbk20,e525dc17-43fe-450f-b946-c9cb653786c6
3-users_lifewatch_by_group_kpi_2023-11-07,no,uit,3-users_lifewatch_by_group_kpi_2023-11-07_7777c7c0-102f-42e9-bfe9-79e11e551976,Arctic University of Norway (UiT),1478.0,1478.0,NO,NOR,Kingdom of Norway,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANO,,University,Science,https://marineinfo.org/id/institute/13846,https://ror.org/00wge5k78,bfd09a53-8785-4b42-aa5f-ee40462dac1a
3-users_lifewatch_by_group_kpi_2023-11-07,it,szn,3-users_lifewatch_by_group_kpi_2023-11-07_f4786d92-728f-46f1-ab35-fcc4c08da6f7,Stazione Zoologica Anton Dohrn Napoli (SZN),1189.0,1189.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,Research institute,Science,https://marineinfo.org/id/institute/1410,https://ror.org/03v5jj203,fe7ba8e8-898f-4f7f-beaf-785ddf80291c
3-users_lifewatch_by_group_kpi_2023-11-07,be,ilvovlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07_a23ba667-3875-488a-ac43-1e6bd881da64,"ILVO Flanders Research Institute for Agriculture, Fisheries and Food",213.0,213.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5442,https://ror.org/05cjt1n05,3e28e922-018d-448f-8740-d242c100d81e
3-users_lifewatch_by_group_kpi_2023-11-07,be,ilvovlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07_ec400bb0-6556-4c89-9cbf-6f7c7c2d76ae,"ILVO Flanders Research Institute for Agriculture, Fisheries and Food",213.0,213.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5442,https://ror.org/05cjt1n05,3e28e922-018d-448f-8740-d242c100d81e
3-users_lifewatch_by_group_kpi_2023-11-07,be,ilvovlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07_5ff8a168-b34c-4807-91d0-8c7f9f349c8e,"ILVO Flanders Research Institute for Agriculture, Fisheries and Food",213.0,213.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/5442,https://ror.org/05cjt1n05,3e28e922-018d-448f-8740-d242c100d81e
3-users_lifewatch_by_group_kpi_2023-11-07,fr,orange,3-users_lifewatch_by_group_kpi_2023-11-07_b3ae3e5c-23d0-4b14-b565-388dc3d17759,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,de,senckenberg,3-users_lifewatch_by_group_kpi_2023-11-07_b2a90bd4-27bd-4171-9590-76df6b04dcd1,Naturmuseum Senckenberg,840.0,840.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Museum,Science,-,https://ror.org/05jv9s411,605a8e11-7279-46da-b438-191068b3ff7c
3-users_lifewatch_by_group_kpi_2023-11-07,au,qmqldgov,3-users_lifewatch_by_group_kpi_2023-11-07_a376a21f-e3b6-438a-88ae-ea6771135f7a,Queensland Museum,80.0,80.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,Museum,Science,https://marineinfo.org/id/institute/7309,https://ror.org/035zntx80,75f451fe-da4a-4b2f-8387-b72e312044b5
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_f3d13ee6-0fa0-4cf2-882c-5e924580c259,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_de9252a8-b5e2-401f-94cb-af6d3f5b0fb6,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,org,recoscix,3-users_lifewatch_by_group_kpi_2023-11-07_b4527973-9e50-42b4-878a-48bbd467cdd9,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_b789bfa6-0f4c-4430-9348-8e519d83e0ec,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,ke,africaonlineco,3-users_lifewatch_by_group_kpi_2023-11-07_a11acfdb-347b-44fb-a27d-3b5727d72e0d,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_7b9bd16c-7dfd-49e7-a67d-d0dc10a07a6c,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,be_DISABLED,mowvlaanderen,3-users_lifewatch_by_group_kpi_2023-11-07_88d7fb1a-d369-47e9-b4d3-864578bfaa97,Flemish government - Department of Mobility and Public Works,173.0,173.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Governmental body,Policy,https://marineinfo.org/id/institute/7214,-,6ec3a75b-193e-4da7-ad7e-749454135d3c
3-users_lifewatch_by_group_kpi_2023-11-07,ke,kmfrico,3-users_lifewatch_by_group_kpi_2023-11-07_abc92bb7-dce4-4006-9f07-4282aed1c0a9,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be,vubac,3-users_lifewatch_by_group_kpi_2023-11-07_9add3127-c8d3-4e4f-bd3b-f0d8e336de38,Free University of Brussels (VUB),175.0,175.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,o,University,Science,https://marineinfo.org/id/institute/2956,https://ror.org/006e5kg04,02e24a2d-18fc-47ac-8489-e9cfbbb7f666
3-users_lifewatch_by_group_kpi_2023-11-07,com,recoscix,3-users_lifewatch_by_group_kpi_2023-11-07_29079ca0-7f4a-4d2f-8af6-088bdaa3a9eb,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,ke,kmfrico,3-users_lifewatch_by_group_kpi_2023-11-07_3c3ffe04-94c9-48f7-a806-c2c5bd704201,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_b44a941f-5129-449e-b0cd-7d9c4029ddba,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,fr,yahoo,3-users_lifewatch_by_group_kpi_2023-11-07_aef684c1-517e-4222-8c0f-388fcad48539,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,mu,moiintnet,3-users_lifewatch_by_group_kpi_2023-11-07_af573c11-8ea8-4b67-a967-928a0ca09c83,Mauritius Oceanography Institute (MOI),1362.0,1362.0,MU,MUS,Republic of Mauritius,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AMU,,Research institute,Science,https://marineinfo.org/id/institute/8181,-,fb0066c2-9a23-4f91-b2cb-8a2abbb1e05f
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_9f4e3c27-fd0a-4f20-b87d-c983685f5d46,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_70bc6d80-e12d-4380-8413-b34933d3d0fb,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,tn,instmrnrt,3-users_lifewatch_by_group_kpi_2023-11-07_c1b31c7a-c232-4e70-9501-eb04b2673608,INSTM (Institut National des Sciences et Technologies de la Mer),1959.0,1959.0,TN,TUN,Republic of Tunisia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ATN,,Research institute,Science,https://marineinfo.org/id/institute/5733,https://ror.org/04abnen92,189e0e7e-b517-4cca-ac05-af52cb80ead4
3-users_lifewatch_by_group_kpi_2023-11-07,be,naturalsciences,3-users_lifewatch_by_group_kpi_2023-11-07_220319e9-1624-4074-bb0a-5ab76be3d6a1,Royal Belgian Institute of Natural Sciences (RBINS),243.0,243.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,o,Research institute,Science,https://marineinfo.org/id/institute/1883,https://ror.org/02y22ws83,ac8f2c17-78f0-4d05-9fe2-21db22fe55ef
3-users_lifewatch_by_group_kpi_2023-11-07,be,naturalsciences,3-users_lifewatch_by_group_kpi_2023-11-07_1b6874ca-4db9-46be-b108-c711a3e26a05,Royal Belgian Institute of Natural Sciences (RBINS),243.0,243.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,o,Research institute,Science,https://marineinfo.org/id/institute/1883,https://ror.org/02y22ws83,ac8f2c17-78f0-4d05-9fe2-21db22fe55ef
3-users_lifewatch_by_group_kpi_2023-11-07,be_DISABLED,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_4b0ff9f5-7d3f-4e8b-a8ed-1c8686d26551,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_bba9b7cd-686a-4f44-887c-f2eb0b302754,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07_39013c14-456b-43a6-ab4d-e28e60c2c7d3,Naturalis Biodiversity Center,1419.0,1419.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Museum,Science,https://marineinfo.org/id/institute/12212,https://ror.org/0566bfb96,a1937ae7-cb00-4044-9481-5a1d2f9698a8
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_57b94f6d-0435-4728-b4f5-d15b82d6bead,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,com,hotmail,3-users_lifewatch_by_group_kpi_2023-11-07_222f682d-f20c-46d6-be01-be941583ace0,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,be,naturalsciences,3-users_lifewatch_by_group_kpi_2023-11-07_9ac2086e-27fd-494d-815a-b0819f3dcbe7,Royal Belgian Institute of Natural Sciences (RBINS),243.0,243.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,o,Research institute,Science,https://marineinfo.org/id/institute/1883,https://ror.org/02y22ws83,ac8f2c17-78f0-4d05-9fe2-21db22fe55ef
3-users_lifewatch_by_group_kpi_2023-11-07,pl,biolunilodz,3-users_lifewatch_by_group_kpi_2023-11-07_311a87e0-cd1a-478c-923f-c5f4fb1e3520,University of Lodz - Faculty of Biology and Environmental Protection,1567.0,1567.0,PL,POL,Republic of Poland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3APL,,University,Science,https://marineinfo.org/id/institute/10271,-,d96a5608-ff31-4cf4-ab8e-7d89f27b4cc7
3-users_lifewatch_by_group_kpi_2023-11-07,be,vliz,3-users_lifewatch_by_group_kpi_2023-11-07_0f41484a-bd82-4f90-871a-07effb9f47ec,VLIZ Flanders Marine Institute,273.0,273.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,x,Research institute,Science,https://marineinfo.org/id/institute/36,https://ror.org/0496vr396,29b5daf6-c18b-4149-8570-1577dba33ecc
3-users_lifewatch_by_group_kpi_2023-11-07,uk,yahooco,3-users_lifewatch_by_group_kpi_2023-11-07_c5470858-71ca-4090-9498-34da98c8a6f5,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,com,gmail,3-users_lifewatch_by_group_kpi_2023-11-07_7244bff8-53dc-464a-9e22-652dd0dfd60a,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,nl,naturalis,3-users_lifewatch_by_group_kpi_2023-11-07_fcf97288-cccd-4ef5-99af-cbd42ece2b74,Naturalis Biodiversity Center,1419.0,1419.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Museum,Science,https://marineinfo.org/id/institute/12212,https://ror.org/0566bfb96,a1937ae7-cb00-4044-9481-5a1d2f9698a8
3-users_lifewatch_by_group_kpi_2023-11-07,au,ntgov,3-users_lifewatch_by_group_kpi_2023-11-07_4da00186-288d-4c74-83d7-9c7ce97aaec0,Northern Territory Government,78.0,78.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,Governmental body,Policy,https://marineinfo.org/id/institute/5411,https://ror.org/01537wn74,283e30a3-3d50-402e-8df1-1f42a1d4fc60
3-users_lifewatch_by_group_kpi_2023-11-07,de,senckenberg,3-users_lifewatch_by_group_kpi_2023-11-07_24ea17eb-98bd-4761-ad70-e05bac73d5ee,Naturmuseum Senckenberg,840.0,840.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Museum,Science,-,https://ror.org/05jv9s411,605a8e11-7279-46da-b438-191068b3ff7c
3-users_lifewatch_by_group_kpi_2023-11-07,de,senckenberg,3-users_lifewatch_by_group_kpi_2023-11-07_72a9236f-ded1-46a8-9f60-44e956fa38ad,Naturmuseum Senckenberg,840.0,840.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Museum,Science,-,https://ror.org/05jv9s411,605a8e11-7279-46da-b438-191068b3ff7c
3-users_lifewatch_by_group_kpi_2023-11-07,nl,nioz,3-users_lifewatch_by_group_kpi_2023-11-07_b6522945-fcd5-4be6-9a36-f2fea1eb521a,NIOZ Royal Netherlands Institute for Sea Research,1426.0,1426.0,NL,NLD,Kingdom of the Netherlands,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ANL,,Research institute,Science,https://marineinfo.org/id/institute/397,https://ror.org/01gntjh03,9e9eb475-c81b-4f91-bdc0-c90eecb851d8
3-users_lifewatch_by_group_kpi_2023-11-07,be,ulbac,3-users_lifewatch_by_group_kpi_2023-11-07_e1d6a9a2-5780-4901-9713-c6adb44663b0,Université Libre de Bruxelles (ULB),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,uk,aberac,3-users_lifewatch_by_group_kpi_2023-11-07_c78ea005-fa82-416c-9162-09a2052aed42,Aberystwyth University,2005.0,2005.0,GB,GBR,the United Kingdom of Great Britain and Northern Ireland,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AGB,,University,Science,https://marineinfo.org/id/institute/4177,https://ror.org/015m2p889,8602f4e4-f645-4714-bed2-6f93d3f3ca8b
3-users_lifewatch_by_group_kpi_2023-11-07,it,unile,3-users_lifewatch_by_group_kpi_2023-11-07_a3d5a6b6-735e-49d6-a219-99fe80a5d000,University of Salento,1237.0,1237.0,IT,ITA,Italian Republic,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AIT,,University,Science,https://marineinfo.org/id/institute/9076,https://ror.org/03fc1k060,0dba3c9c-8d1f-4ea6-9ee0-d1b7d7a5d970
3-users_lifewatch_by_group_kpi_2023-11-07,be,ulbac,3-users_lifewatch_by_group_kpi_2023-11-07_051890ed-0700-42c4-8db7-44640553f62f,Université Libre de Bruxelles (ULB),,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,au,utasedu,3-users_lifewatch_by_group_kpi_2023-11-07_8fd3b079-7164-466b-aa75-abf9a2dc98da,University of Tasmania,104.0,104.0,AU,AUS,Australia,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AAU,,University,Science,https://marineinfo.org/id/institute/9658,https://ror.org/01nfmeh72,d27a3fff-1e7f-4efe-95ea-ace068b1ac35
3-users_lifewatch_by_group_kpi_2023-11-07,es,uv,3-users_lifewatch_by_group_kpi_2023-11-07_623a4972-f958-4405-bf76-436b1e356b7b,,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,be,naturalsciences,3-users_lifewatch_by_group_kpi_2023-11-07_aa25915b-cb6e-4731-885a-f64e817624ef,Royal Belgian Institute of Natural Sciences (RBINS),243.0,243.0,BE,BEL,Kingdom of Belgium,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ABE,o,Research institute,Science,https://marineinfo.org/id/institute/1883,https://ror.org/02y22ws83,ac8f2c17-78f0-4d05-9fe2-21db22fe55ef
3-users_lifewatch_by_group_kpi_2023-11-07,de,uni-hamburg,3-users_lifewatch_by_group_kpi_2023-11-07_903e4063-aa8f-46d6-81d0-429d92fd2dfc,University of Hamburg,870.0,870.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,University,Science,https://marineinfo.org/id/institute/2955,https://ror.org/00g30e956,dd822f2e-b09a-4d0f-91d8-95c428c977b6
3-users_lifewatch_by_group_kpi_2023-11-07,com,icloud,3-users_lifewatch_by_group_kpi_2023-11-07_59faa861-74cb-4cec-9084-4fc3806ee7fc,personal,2518.0,2518.0,,,,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3AXAA,,personal interest,Civil society,-,-,eedc2aab-2f2d-497f-ae0c-45205cbd7c40
3-users_lifewatch_by_group_kpi_2023-11-07,de,thuenen,3-users_lifewatch_by_group_kpi_2023-11-07_3be43ed1-0d88-4a34-82d1-5d4dae9a76fd,Johann Heinrich von Thünen Institute,,,,,,,,,,,,
3-users_lifewatch_by_group_kpi_2023-11-07,de,senckenberg,3-users_lifewatch_by_group_kpi_2023-11-07_7b7ee17f-762a-4c6f-bc0d-63bee61b4664,Naturmuseum Senckenberg,840.0,840.0,DE,DEU,Federal Republic of Germany,https://www.iso.org/obp/ui/#iso%3Acode%3A3166%3ADE,,Museum,Science,-,https://ror.org/05jv9s411,605a8e11-7279-46da-b438-191068b3ff7c
